Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_Age,Host_disease,Host,Instrument,Isolate,Isolation_source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,passage_history,Platform,ReleaseDate,Sample Name,SRA Study,STRAIN,Replicate,host_sex
SRR17415273,AMPLICON,488,580846,PRJNA793894,SAMN24592509,SARS-CoV-2: clinical or host-associated,606253,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-14,public,"nanopore,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13586807,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster1_DC,Nasal Turbinate from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B58_AG_18855,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage1_DC_7dpi_NT,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415274,AMPLICON,493,960954,PRJNA793894,SAMN24592508,SARS-CoV-2: clinical or host-associated,971866,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-12,public,"fastq,sra,nanopore","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX13586806,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster1_DI,Nasal Turbinate from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B57_AG_18854,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage1_DI_5dpi_NT,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415275,WGS,300,33830700,PRJNA793894,SAMN24592489,SARS-CoV-2: clinical or host-associated,17723169,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-11,public,"fastq,activ_sars2_vcf,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX13586805,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,Illumina MiSeq,Hamster2_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,TD005532_AG_18833,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,ILLUMINA,2022-01-03T00:00:00Z,H_Cage2_DC_4dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415276,AMPLICON,496,1119450,PRJNA793894,SAMN24592507,SARS-CoV-2: clinical or host-associated,1122267,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-14,public,"sra,nanopore,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX13586804,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster5_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B77_AG_18853,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage5_DC_7dpi_Lung,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415277,AMPLICON,501,716543,PRJNA793894,SAMN24592506,SARS-CoV-2: clinical or host-associated,733754,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-14,public,"fastq,nanopore,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13586803,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster4_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B75_AG_18851,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage4_DC_7dpi_Lung,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415278,AMPLICON,496,638377,PRJNA793894,SAMN24592505,SARS-CoV-2: clinical or host-associated,660517,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-12,public,"fastq,sra,nanopore","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13586802,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster4_DI,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B74_AG_18850,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage4_DI_5dpi_Lung,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415279,AMPLICON,500,722546,PRJNA793894,SAMN24592504,SARS-CoV-2: clinical or host-associated,740638,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-14,public,"fastq,sra,nanopore","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX13586801,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster3_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B73_AG_18849,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage3_DC_7dpi_Lung,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415280,AMPLICON,493,749466,PRJNA793894,SAMN24592503,SARS-CoV-2: clinical or host-associated,768086,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-12,public,"sra,nanopore,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX13586800,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster3_DI,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B72_AG_18848,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage3_DI_5dpi_Lung,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415281,AMPLICON,495,424057,PRJNA793894,SAMN24592502,SARS-CoV-2: clinical or host-associated,456040,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-14,public,"sra,fastq,nanopore","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX13586799,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster1_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B70_AG_18846,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage1_DC_7dpi_Lung,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415282,AMPLICON,496,704631,PRJNA793894,SAMN24592501,SARS-CoV-2: clinical or host-associated,723772,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-12,public,"nanopore,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX13586798,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster1_DI,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B69_AG_18845,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage1_DI_5dpi_Lung,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415283,AMPLICON,507,478990,PRJNA793894,SAMN24592500,SARS-CoV-2: clinical or host-associated,506832,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-13,public,"nanopore,sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX13586797,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster5_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B56_AG_18844,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage5_DC_6dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415284,AMPLICON,494,725734,PRJNA793894,SAMN24592499,SARS-CoV-2: clinical or host-associated,743721,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-13,public,"nanopore,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13586796,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster4_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B55_AG_18843,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage4_DC_6dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415285,AMPLICON,488,405361,PRJNA793894,SAMN24592498,SARS-CoV-2: clinical or host-associated,438383,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-13,public,"nanopore,sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13586795,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster3_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B54_AG_18842,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage3_DC_6dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415286,WGS,300,47253600,PRJNA793894,SAMN24592488,SARS-CoV-2: clinical or host-associated,26216295,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-11,public,"sra,fastq,activ_sars2_vcf","gs,s3","s3.us-east-1,gs.US",SRX13586794,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,Illumina MiSeq,Hamster1_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,TD005556_AG_18832,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,ILLUMINA,2022-01-03T00:00:00Z,H_Cage1_DC_4dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415287,AMPLICON,493,967702,PRJNA793894,SAMN24592497,SARS-CoV-2: clinical or host-associated,977125,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-13,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX13586793,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster2_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B53_AG_18841,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage2_DC_6dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415288,AMPLICON,497,938180,PRJNA793894,SAMN24592496,SARS-CoV-2: clinical or host-associated,949586,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-13,public,"nanopore,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX13586792,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster1_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B52_AG_18840,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage1_DC_6dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415289,AMPLICON,486,983699,PRJNA793894,SAMN24592495,SARS-CoV-2: clinical or host-associated,991648,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-11,public,"nanopore,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX13586791,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster5_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B51_AG_18839,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage5_DC_4dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415290,AMPLICON,485,670207,PRJNA793894,SAMN24592494,SARS-CoV-2: clinical or host-associated,693870,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-11,public,"sra,nanopore,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX13586790,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster5_DI,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B50_AG_18838,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage5_DI_4dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415291,AMPLICON,490,817614,PRJNA793894,SAMN24592493,SARS-CoV-2: clinical or host-associated,834139,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-11,public,"nanopore,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX13586789,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster4_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B49_AG_18837,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage4_DC_4dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415292,AMPLICON,500,1022212,PRJNA793894,SAMN24592492,SARS-CoV-2: clinical or host-associated,1027451,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-11,public,"nanopore,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX13586788,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster4_DI,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B48_AG_18836,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage4_DI_4dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415293,AMPLICON,511,1491188,PRJNA793894,SAMN24592491,SARS-CoV-2: clinical or host-associated,1471593,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-11,public,"fastq,sra,nanopore","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13586787,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster3_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B47_AG_18835,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage3_DC_4dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415294,AMPLICON,460,64011,PRJNA793894,SAMN24592490,SARS-CoV-2: clinical or host-associated,111056,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-11,public,"fastq,nanopore,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX13586786,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster3_DI,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B46_AG_18834,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage3_DI_4dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415295,AMPLICON,491,910504,PRJNA793894,SAMN24592489,SARS-CoV-2: clinical or host-associated,921527,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-11,public,"fastq,nanopore,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX13586785,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster2_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B45_AG_18833,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage2_DC_4dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415296,AMPLICON,493,667509,PRJNA793894,SAMN24592488,SARS-CoV-2: clinical or host-associated,688822,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-11,public,"nanopore,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX13586784,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster1_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B44_AG_18832,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage1_DC_4dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
